id	normal	floating	normalTransportEqual	floatingTransportEqual
text-e0/a3/m3/n1/c0	match	match	true	true
text-e0/a3/m3/n1/c1	match	match	true	true
text-e0/a3/m3/n1/c2	match	match	true	true
text-e0/a3/m3/n1/c3	match	match	true	true
text-e0/a4/m0/n0/c0	match	match	true	true
text-e0/a4/m0/n0/c1	match	match	true	true
text-e0/a4/m0/n0/c2	match	match	true	true
text-e0/a4/m0/n0/c3	match	match	true	true
text-e0/a4/m0/n1/c0	match	match	true	true
text-e0/a4/m0/n1/c1	match	match	true	true
text-e0/a4/m0/n1/c2	match	match	true	true
text-e0/a4/m0/n1/c3	match	match	true	true
text-e0/a4/m1/n0/c0	match	match	true	true
text-e0/a4/m1/n0/c1	match	match	true	true
text-e0/a4/m1/n0/c2	match	match	true	true
text-e0/a4/m1/n0/c3	match	match	true	true
text-e0/a4/m1/n1/c0	match	match	true	true
text-e0/a4/m1/n1/c1	match	match	true	true
text-e0/a4/m1/n1/c2	match	match	true	true
text-e0/a4/m1/n1/c3	match	match	true	true
text-e0/a4/m2/n0/c0	match	match	true	true
text-e0/a4/m2/n0/c1	match	match	true	true
text-e0/a4/m2/n0/c2	match	match	true	true
text-e0/a4/m2/n0/c3	match	match	true	true
text-e0/a4/m2/n1/c0	match	match	true	true
text-e0/a4/m2/n1/c1	match	match	true	true
text-e0/a4/m2/n1/c2	match	match	true	true
text-e0/a4/m2/n1/c3	match	match	true	true
text-e0/a4/m3/n0/c0	match	match	true	true
text-e0/a4/m3/n0/c1	match	match	true	true
text-e0/a4/m3/n0/c2	match	match	true	true
text-e0/a4/m3/n0/c3	match	match	true	true
text-e0/a4/m3/n1/c0	match	match	true	true
text-e0/a4/m3/n1/c1	match	match	true	true
text-e0/a4/m3/n1/c2	match	match	true	true
text-e0/a4/m3/n1/c3	match	match	true	true
text-e0/a5/m0/n0/c0	match	match	true	true
text-e0/a5/m0/n0/c1	match	match	true	true
text-e0/a5/m0/n0/c2	match	match	true	true
text-e0/a5/m0/n0/c3	match	match	true	true
text-e0/a5/m0/n1/c0	match	match	true	true
text-e0/a5/m0/n1/c1	match	match	true	true
text-e0/a5/m0/n1/c2	match	match	true	true
text-e0/a5/m0/n1/c3	match	match	true	true
text-e0/a5/m1/n0/c0	match	match	true	true
text-e0/a5/m1/n0/c1	match	match	true	true
text-e0/a5/m1/n0/c2	match	match	true	true
text-e0/a5/m1/n0/c3	match	match	true	true
text-e0/a5/m1/n1/c0	match	match	true	true
text-e0/a5/m1/n1/c1	match	match	true	true
text-e0/a5/m1/n1/c2	match	match	true	true
text-e0/a5/m1/n1/c3	match	match	true	true
text-e0/a5/m2/n0/c0	match	match	true	true
text-e0/a5/m2/n0/c1	match	match	true	true
text-e0/a5/m2/n0/c2	match	match	true	true
text-e0/a5/m2/n0/c3	match	match	true	true
text-e0/a5/m2/n1/c0	match	match	true	true
text-e0/a5/m2/n1/c1	match	match	true	true
text-e0/a5/m2/n1/c2	match	match	true	true
text-e0/a5/m2/n1/c3	match	match	true	true
text-e0/a5/m3/n0/c0	match	match	true	true
text-e0/a5/m3/n0/c1	match	match	true	true
text-e0/a5/m3/n0/c2	match	match	true	true
text-e0/a5/m3/n0/c3	match	match	true	true
text-e0/a5/m3/n1/c0	match	match	true	true
text-e0/a5/m3/n1/c1	match	match	true	true
text-e0/a5/m3/n1/c2	match	match	true	true
text-e0/a5/m3/n1/c3	match	match	true	true
text-e0/a6/m0/n0/c0	match	match	true	true
text-e0/a6/m0/n0/c1	match	match	true	true
text-e0/a6/m0/n0/c2	match	match	true	true
text-e0/a6/m0/n0/c3	match	match	true	true
text-e0/a6/m0/n1/c0	match	match	true	true
text-e0/a6/m0/n1/c1	match	match	true	true
text-e0/a6/m0/n1/c2	match	match	true	true
text-e0/a6/m0/n1/c3	match	match	true	true
text-e0/a6/m1/n0/c0	match	match	true	true
text-e0/a6/m1/n0/c1	match	match	true	true
text-e0/a6/m1/n0/c2	match	match	true	true
text-e0/a6/m1/n0/c3	match	match	true	true
text-e0/a6/m1/n1/c0	match	match	true	true
text-e0/a6/m1/n1/c1	match	match	true	true
text-e0/a6/m1/n1/c2	match	match	true	true
text-e0/a6/m1/n1/c3	match	match	true	true
text-e0/a6/m2/n0/c0	match	match	true	true
text-e0/a6/m2/n0/c1	match	match	true	true
text-e0/a6/m2/n0/c2	match	match	true	true
text-e0/a6/m2/n0/c3	match	match	true	true
text-e0/a6/m2/n1/c0	match	match	true	true
text-e0/a6/m2/n1/c1	match	match	true	true
text-e0/a6/m2/n1/c2	match	match	true	true
text-e0/a6/m2/n1/c3	match	match	true	true
text-e0/a6/m3/n0/c0	match	match	true	true
text-e0/a6/m3/n0/c1	match	match	true	true
text-e0/a6/m3/n0/c2	match	match	true	true
text-e0/a6/m3/n0/c3	match	match	true	true
text-e0/a6/m3/n1/c0	match	match	true	true
text-e0/a6/m3/n1/c1	match	match	true	true
text-e0/a6/m3/n1/c2	match	match	true	true
text-e0/a6/m3/n1/c3	match	match	true	true
text-e0/a7/m0/n0/c0	match	match	true	true
text-e0/a7/m0/n0/c1	match	match	true	true
text-e0/a7/m0/n0/c2	match	match	true	true
text-e0/a7/m0/n0/c3	match	match	true	true
text-e0/a7/m0/n1/c0	match	match	true	true
text-e0/a7/m0/n1/c1	match	match	true	true
text-e0/a7/m0/n1/c2	match	match	true	true
text-e0/a7/m0/n1/c3	match	match	true	true
text-e0/a7/m1/n0/c0	match	match	true	true
text-e0/a7/m1/n0/c1	match	match	true	true
text-e0/a7/m1/n0/c2	match	match	true	true
text-e0/a7/m1/n0/c3	match	match	true	true
text-e0/a7/m1/n1/c0	match	match	true	true
text-e0/a7/m1/n1/c1	match	match	true	true
text-e0/a7/m1/n1/c2	match	match	true	true
text-e0/a7/m1/n1/c3	match	match	true	true
text-e0/a7/m2/n0/c0	match	match	true	true
text-e0/a7/m2/n0/c1	match	match	true	true
text-e0/a7/m2/n0/c2	match	match	true	true
text-e0/a7/m2/n0/c3	match	match	true	true
text-e0/a7/m2/n1/c0	match	match	true	true
text-e0/a7/m2/n1/c1	match	match	true	true
text-e0/a7/m2/n1/c2	match	match	true	true
text-e0/a7/m2/n1/c3	match	match	true	true
text-e0/a7/m3/n0/c0	match	match	true	true
text-e0/a7/m3/n0/c1	match	match	true	true
text-e0/a7/m3/n0/c2	match	match	true	true
text-e0/a7/m3/n0/c3	match	match	true	true
text-e0/a7/m3/n1/c0	match	match	true	true
text-e0/a7/m3/n1/c1	match	match	true	true
text-e0/a7/m3/n1/c2	match	match	true	true
text-e0/a7/m3/n1/c3	match	match	true	true
number/a0/m0/n0/c0	match	match	true	true
number/a0/m0/n0/c1	match	match	true	true
number/a0/m0/n0/c2	match	match	true	true
number/a0/m0/n0/c3	match	match	true	true
number/a0/m0/n1/c0	match	match	true	true
number/a0/m0/n1/c1	match	match	true	true
number/a0/m0/n1/c2	match	match	true	true
number/a0/m0/n1/c3	match	match	true	true
number/a0/m1/n0/c0	match	match	true	true
number/a0/m1/n0/c1	match	match	true	true
number/a0/m1/n0/c2	match	match	true	true
number/a0/m1/n0/c3	match	match	true	true
number/a0/m1/n1/c0	match	match	true	true
number/a0/m1/n1/c1	match	match	true	true
number/a0/m1/n1/c2	match	match	true	true
number/a0/m1/n1/c3	match	match	true	true
number/a0/m2/n0/c0	match	match	true	true
number/a0/m2/n0/c1	match	match	true	true
number/a0/m2/n0/c2	match	match	true	true
number/a0/m2/n0/c3	match	match	true	true
number/a0/m2/n1/c0	match	match	true	true
number/a0/m2/n1/c1	match	match	true	true
number/a0/m2/n1/c2	match	match	true	true
number/a0/m2/n1/c3	match	match	true	true
number/a0/m3/n0/c0	match	match	true	true
number/a0/m3/n0/c1	match	match	true	true
number/a0/m3/n0/c2	match	match	true	true
number/a0/m3/n0/c3	match	match	true	true
number/a0/m3/n1/c0	match	match	true	true
number/a0/m3/n1/c1	match	match	true	true
number/a0/m3/n1/c2	match	match	true	true
number/a0/m3/n1/c3	match	match	true	true
number/a1/m0/n0/c0	match	match	true	true
number/a1/m0/n0/c1	match	match	true	true
number/a1/m0/n0/c2	match	match	true	true
number/a1/m0/n0/c3	match	match	true	true
number/a1/m0/n1/c0	match	match	true	true
number/a1/m0/n1/c1	match	match	true	true
number/a1/m0/n1/c2	match	match	true	true
number/a1/m0/n1/c3	match	match	true	true
number/a1/m1/n0/c0	match	match	true	true
number/a1/m1/n0/c1	match	match	true	true
number/a1/m1/n0/c2	match	match	true	true
number/a1/m1/n0/c3	match	match	true	true
number/a1/m1/n1/c0	match	match	true	true
number/a1/m1/n1/c1	match	match	true	true
number/a1/m1/n1/c2	match	match	true	true
number/a1/m1/n1/c3	match	match	true	true
number/a1/m2/n0/c0	match	match	true	true
number/a1/m2/n0/c1	match	match	true	true
number/a1/m2/n0/c2	match	match	true	true
number/a1/m2/n0/c3	match	match	true	true
number/a1/m2/n1/c0	match	match	true	true
number/a1/m2/n1/c1	match	match	true	true
number/a1/m2/n1/c2	match	match	true	true
number/a1/m2/n1/c3	match	match	true	true
number/a1/m3/n0/c0	match	match	true	true
number/a1/m3/n0/c1	match	match	true	true
number/a1/m3/n0/c2	match	match	true	true
number/a1/m3/n0/c3	match	match	true	true
number/a1/m3/n1/c0	match	match	true	true
number/a1/m3/n1/c1	match	match	true	true
number/a1/m3/n1/c2	match	match	true	true
number/a1/m3/n1/c3	match	match	true	true
number/a2/m0/n0/c0	match	match	true	true
number/a2/m0/n0/c1	match	match	true	true
number/a2/m0/n0/c2	match	match	true	true
number/a2/m0/n0/c3	match	match	true	true
number/a2/m0/n1/c0	match	match	true	true
number/a2/m0/n1/c1	match	match	true	true
number/a2/m0/n1/c2	match	match	true	true
number/a2/m0/n1/c3	match	match	true	true
number/a2/m1/n0/c0	match	match	true	true
number/a2/m1/n0/c1	match	match	true	true
number/a2/m1/n0/c2	match	match	true	true
number/a2/m1/n0/c3	match	match	true	true
number/a2/m1/n1/c0	match	match	true	true
number/a2/m1/n1/c1	match	match	true	true
number/a2/m1/n1/c2	match	match	true	true
number/a2/m1/n1/c3	match	match	true	true
number/a2/m2/n0/c0	match	match	true	true
number/a2/m2/n0/c1	match	match	true	true
number/a2/m2/n0/c2	match	match	true	true
number/a2/m2/n0/c3	match	match	true	true
number/a2/m2/n1/c0	match	match	true	true
number/a2/m2/n1/c1	match	match	true	true
number/a2/m2/n1/c2	match	match	true	true
number/a2/m2/n1/c3	match	match	true	true
number/a2/m3/n0/c0	match	match	true	true
number/a2/m3/n0/c1	match	match	true	true
number/a2/m3/n0/c2	match	match	true	true
number/a2/m3/n0/c3	match	match	true	true
number/a2/m3/n1/c0	match	match	true	true
number/a2/m3/n1/c1	match	match	true	true
number/a2/m3/n1/c2	match	match	true	true
number/a2/m3/n1/c3	match	match	true	true
number/a3/m0/n0/c0	match	match	true	true
number/a3/m0/n0/c1	match	match	true	true
number/a3/m0/n0/c2	match	match	true	true
number/a3/m0/n0/c3	match	match	true	true
number/a3/m0/n1/c0	match	match	true	true
number/a3/m0/n1/c1	match	match	true	true
number/a3/m0/n1/c2	match	match	true	true
number/a3/m0/n1/c3	match	match	true	true
number/a3/m1/n0/c0	match	match	true	true
number/a3/m1/n0/c1	match	match	true	true
number/a3/m1/n0/c2	match	match	true	true
number/a3/m1/n0/c3	match	match	true	true
number/a3/m1/n1/c0	match	match	true	true
number/a3/m1/n1/c1	match	match	true	true
number/a3/m1/n1/c2	match	match	true	true
number/a3/m1/n1/c3	match	match	true	true
number/a3/m2/n0/c0	match	match	true	true
number/a3/m2/n0/c1	match	match	true	true
number/a3/m2/n0/c2	match	match	true	true
number/a3/m2/n0/c3	match	match	true	true
number/a3/m2/n1/c0	match	match	true	true
number/a3/m2/n1/c1	match	match	true	true
number/a3/m2/n1/c2	match	match	true	true
number/a3/m2/n1/c3	match	match	true	true
number/a3/m3/n0/c0	match	match	true	true
number/a3/m3/n0/c1	match	match	true	true
number/a3/m3/n0/c2	match	match	true	true
number/a3/m3/n0/c3	match	match	true	true
number/a3/m3/n1/c0	match	match	true	true
number/a3/m3/n1/c1	match	match	true	true
number/a3/m3/n1/c2	match	match	true	true
number/a3/m3/n1/c3	match	match	true	true
number/a4/m0/n0/c0	match	match	true	true
number/a4/m0/n0/c1	match	match	true	true
number/a4/m0/n0/c2	match	match	true	true
number/a4/m0/n0/c3	match	match	true	true
number/a4/m0/n1/c0	match	match	true	true
number/a4/m0/n1/c1	match	match	true	true
number/a4/m0/n1/c2	match	match	true	true
number/a4/m0/n1/c3	match	match	true	true
number/a4/m1/n0/c0	match	match	true	true
number/a4/m1/n0/c1	match	match	true	true
number/a4/m1/n0/c2	match	match	true	true
number/a4/m1/n0/c3	match	match	true	true
number/a4/m1/n1/c0	match	match	true	true
number/a4/m1/n1/c1	match	match	true	true
number/a4/m1/n1/c2	match	match	true	true
number/a4/m1/n1/c3	match	match	true	true
number/a4/m2/n0/c0	match	match	true	true
number/a4/m2/n0/c1	match	match	true	true
number/a4/m2/n0/c2	match	match	true	true
number/a4/m2/n0/c3	match	match	true	true
number/a4/m2/n1/c0	match	match	true	true
number/a4/m2/n1/c1	match	match	true	true
number/a4/m2/n1/c2	match	match	true	true
number/a4/m2/n1/c3	match	match	true	true
number/a4/m3/n0/c0	match	match	true	true
number/a4/m3/n0/c1	match	match	true	true
number/a4/m3/n0/c2	match	match	true	true
number/a4/m3/n0/c3	match	match	true	true
number/a4/m3/n1/c0	match	match	true	true
number/a4/m3/n1/c1	match	match	true	true
number/a4/m3/n1/c2	match	match	true	true
number/a4/m3/n1/c3	match	match	true	true
number/a5/m0/n0/c0	match	match	true	true
number/a5/m0/n0/c1	match	match	true	true
number/a5/m0/n0/c2	match	match	true	true
number/a5/m0/n0/c3	match	match	true	true
number/a5/m0/n1/c0	match	match	true	true
number/a5/m0/n1/c1	match	match	true	true
number/a5/m0/n1/c2	match	match	true	true
number/a5/m0/n1/c3	match	match	true	true
number/a5/m1/n0/c0	match	match	true	true
number/a5/m1/n0/c1	match	match	true	true
number/a5/m1/n0/c2	match	match	true	true
number/a5/m1/n0/c3	match	match	true	true
number/a5/m1/n1/c0	match	match	true	true
number/a5/m1/n1/c1	match	match	true	true
number/a5/m1/n1/c2	match	match	true	true
number/a5/m1/n1/c3	match	match	true	true
number/a5/m2/n0/c0	match	match	true	true
number/a5/m2/n0/c1	match	match	true	true
number/a5/m2/n0/c2	match	match	true	true
number/a5/m2/n0/c3	match	match	true	true
number/a5/m2/n1/c0	match	match	true	true
number/a5/m2/n1/c1	match	match	true	true
number/a5/m2/n1/c2	match	match	true	true
number/a5/m2/n1/c3	match	match	true	true
number/a5/m3/n0/c0	match	match	true	true
number/a5/m3/n0/c1	match	match	true	true
number/a5/m3/n0/c2	match	match	true	true
number/a5/m3/n0/c3	match	match	true	true
number/a5/m3/n1/c0	match	match	true	true
number/a5/m3/n1/c1	match	match	true	true
number/a5/m3/n1/c2	match	match	true	true
number/a5/m3/n1/c3	match	match	true	true
number/a6/m0/n0/c0	match	match	true	true
number/a6/m0/n0/c1	match	match	true	true
number/a6/m0/n0/c2	match	match	true	true
number/a6/m0/n0/c3	match	match	true	true
number/a6/m0/n1/c0	match	match	true	true
number/a6/m0/n1/c1	match	match	true	true
number/a6/m0/n1/c2	match	match	true	true
number/a6/m0/n1/c3	match	match	true	true
number/a6/m1/n0/c0	match	match	true	true
number/a6/m1/n0/c1	match	match	true	true
number/a6/m1/n0/c2	match	match	true	true
number/a6/m1/n0/c3	match	match	true	true
number/a6/m1/n1/c0	match	match	true	true
number/a6/m1/n1/c1	match	match	true	true
number/a6/m1/n1/c2	match	match	true	true
number/a6/m1/n1/c3	match	match	true	true
number/a6/m2/n0/c0	match	match	true	true
number/a6/m2/n0/c1	match	match	true	true
number/a6/m2/n0/c2	match	match	true	true
number/a6/m2/n0/c3	match	match	true	true
number/a6/m2/n1/c0	match	match	true	true
number/a6/m2/n1/c1	match	match	true	true
number/a6/m2/n1/c2	match	match	true	true
number/a6/m2/n1/c3	match	match	true	true
number/a6/m3/n0/c0	match	match	true	true
number/a6/m3/n0/c1	match	match	true	true
number/a6/m3/n0/c2	match	match	true	true
number/a6/m3/n0/c3	match	match	true	true
number/a6/m3/n1/c0	match	match	true	true
number/a6/m3/n1/c1	match	match	true	true
number/a6/m3/n1/c2	match	match	true	true
number/a6/m3/n1/c3	match	match	true	true
number/a7/m0/n0/c0	match	match	true	true
number/a7/m0/n0/c1	match	match	true	true
number/a7/m0/n0/c2	match	match	true	true
number/a7/m0/n0/c3	match	match	true	true
number/a7/m0/n1/c0	match	match	true	true
number/a7/m0/n1/c1	match	match	true	true
number/a7/m0/n1/c2	match	match	true	true
number/a7/m0/n1/c3	match	match	true	true
number/a7/m1/n0/c0	match	match	true	true
number/a7/m1/n0/c1	match	match	true	true
number/a7/m1/n0/c2	match	match	true	true
number/a7/m1/n0/c3	match	match	true	true
number/a7/m1/n1/c0	match	match	true	true
number/a7/m1/n1/c1	match	match	true	true
number/a7/m1/n1/c2	match	match	true	true
number/a7/m1/n1/c3	match	match	true	true
number/a7/m2/n0/c0	match	match	true	true
number/a7/m2/n0/c1	match	match	true	true
number/a7/m2/n0/c2	match	match	true	true
number/a7/m2/n0/c3	match	match	true	true
number/a7/m2/n1/c0	match	match	true	true
number/a7/m2/n1/c1	match	match	true	true
number/a7/m2/n1/c2	match	match	true	true
number/a7/m2/n1/c3	match	match	true	true
number/a7/m3/n0/c0	match	match	true	true
number/a7/m3/n0/c1	match	match	true	true
number/a7/m3/n0/c2	match	match	true	true
number/a7/m3/n0/c3	match	match	true	true
number/a7/m3/n1/c0	match	match	true	true
number/a7/m3/n1/c1	match	match	true	true
number/a7/m3/n1/c2	match	match	true	true
number/a7/m3/n1/c3	match	match	true	true
number-password/a0/m0/n0/c0	match	match	true	true
number-password/a0/m0/n0/c1	match	match	true	true
number-password/a0/m0/n0/c2	match	match	true	true
number-password/a0/m0/n0/c3	match	match	true	true
number-password/a0/m0/n1/c0	match	match	true	true
number-password/a0/m0/n1/c1	match	match	true	true
number-password/a0/m0/n1/c2	match	match	true	true
number-password/a0/m0/n1/c3	match	match	true	true
number-password/a0/m1/n0/c0	match	match	true	true
number-password/a0/m1/n0/c1	match	match	true	true
number-password/a0/m1/n0/c2	match	match	true	true
number-password/a0/m1/n0/c3	match	match	true	true
number-password/a0/m1/n1/c0	match	match	true	true
number-password/a0/m1/n1/c1	match	match	true	true
number-password/a0/m1/n1/c2	match	match	true	true
number-password/a0/m1/n1/c3	match	match	true	true
number-password/a0/m2/n0/c0	match	match	true	true
number-password/a0/m2/n0/c1	match	match	true	true
number-password/a0/m2/n0/c2	match	match	true	true
number-password/a0/m2/n0/c3	match	match	true	true
number-password/a0/m2/n1/c0	match	match	true	true
number-password/a0/m2/n1/c1	match	match	true	true
number-password/a0/m2/n1/c2	match	match	true	true
number-password/a0/m2/n1/c3	match	match	true	true
number-password/a0/m3/n0/c0	match	match	true	true
number-password/a0/m3/n0/c1	match	match	true	true
number-password/a0/m3/n0/c2	match	match	true	true
number-password/a0/m3/n0/c3	match	match	true	true
number-password/a0/m3/n1/c0	match	match	true	true
number-password/a0/m3/n1/c1	match	match	true	true
number-password/a0/m3/n1/c2	match	match	true	true
number-password/a0/m3/n1/c3	match	match	true	true
number-password/a1/m0/n0/c0	match	match	true	true
number-password/a1/m0/n0/c1	match	match	true	true
number-password/a1/m0/n0/c2	match	match	true	true
number-password/a1/m0/n0/c3	match	match	true	true
number-password/a1/m0/n1/c0	match	match	true	true
number-password/a1/m0/n1/c1	match	match	true	true
number-password/a1/m0/n1/c2	match	match	true	true
number-password/a1/m0/n1/c3	match	match	true	true
number-password/a1/m1/n0/c0	match	match	true	true
number-password/a1/m1/n0/c1	match	match	true	true
number-password/a1/m1/n0/c2	match	match	true	true
number-password/a1/m1/n0/c3	match	match	true	true
number-password/a1/m1/n1/c0	match	match	true	true
number-password/a1/m1/n1/c1	match	match	true	true
number-password/a1/m1/n1/c2	match	match	true	true
number-password/a1/m1/n1/c3	match	match	true	true
number-password/a1/m2/n0/c0	match	match	true	true
number-password/a1/m2/n0/c1	match	match	true	true
number-password/a1/m2/n0/c2	match	match	true	true
number-password/a1/m2/n0/c3	match	match	true	true
number-password/a1/m2/n1/c0	match	match	true	true
number-password/a1/m2/n1/c1	match	match	true	true
number-password/a1/m2/n1/c2	match	match	true	true
number-password/a1/m2/n1/c3	match	match	true	true
number-password/a1/m3/n0/c0	match	match	true	true
number-password/a1/m3/n0/c1	match	match	true	true
number-password/a1/m3/n0/c2	match	match	true	true
number-password/a1/m3/n0/c3	match	match	true	true
number-password/a1/m3/n1/c0	match	match	true	true
number-password/a1/m3/n1/c1	match	match	true	true
number-password/a1/m3/n1/c2	match	match	true	true
number-password/a1/m3/n1/c3	match	match	true	true
number-password/a2/m0/n0/c0	match	match	true	true
number-password/a2/m0/n0/c1	match	match	true	true
number-password/a2/m0/n0/c2	match	match	true	true
number-password/a2/m0/n0/c3	match	match	true	true
number-password/a2/m0/n1/c0	match	match	true	true
number-password/a2/m0/n1/c1	match	match	true	true
number-password/a2/m0/n1/c2	match	match	true	true
number-password/a2/m0/n1/c3	match	match	true	true
number-password/a2/m1/n0/c0	match	match	true	true
number-password/a2/m1/n0/c1	match	match	true	true
number-password/a2/m1/n0/c2	match	match	true	true
number-password/a2/m1/n0/c3	match	match	true	true
number-password/a2/m1/n1/c0	match	match	true	true
number-password/a2/m1/n1/c1	match	match	true	true
number-password/a2/m1/n1/c2	match	match	true	true
number-password/a2/m1/n1/c3	match	match	true	true
number-password/a2/m2/n0/c0	match	match	true	true
number-password/a2/m2/n0/c1	match	match	true	true
number-password/a2/m2/n0/c2	match	match	true	true
number-password/a2/m2/n0/c3	match	match	true	true
number-password/a2/m2/n1/c0	match	match	true	true
number-password/a2/m2/n1/c1	match	match	true	true
number-password/a2/m2/n1/c2	match	match	true	true
number-password/a2/m2/n1/c3	match	match	true	true
number-password/a2/m3/n0/c0	match	match	true	true
number-password/a2/m3/n0/c1	match	match	true	true
number-password/a2/m3/n0/c2	match	match	true	true
number-password/a2/m3/n0/c3	match	match	true	true
number-password/a2/m3/n1/c0	match	match	true	true
number-password/a2/m3/n1/c1	match	match	true	true
number-password/a2/m3/n1/c2	match	match	true	true
number-password/a2/m3/n1/c3	match	match	true	true
number-password/a3/m0/n0/c0	match	match	true	true
number-password/a3/m0/n0/c1	match	match	true	true
number-password/a3/m0/n0/c2	match	match	true	true
number-password/a3/m0/n0/c3	match	match	true	true
number-password/a3/m0/n1/c0	match	match	true	true
number-password/a3/m0/n1/c1	match	match	true	true
number-password/a3/m0/n1/c2	match	match	true	true
number-password/a3/m0/n1/c3	match	match	true	true
number-password/a3/m1/n0/c0	match	match	true	true
number-password/a3/m1/n0/c1	match	match	true	true
number-password/a3/m1/n0/c2	match	match	true	true
number-password/a3/m1/n0/c3	match	match	true	true
number-password/a3/m1/n1/c0	match	match	true	true
number-password/a3/m1/n1/c1	match	match	true	true
number-password/a3/m1/n1/c2	match	match	true	true
